pokemon_id,donation_date,donation_number_of_pokemon,donation_amount_eur,pokemon_identifier,pokemon_name,pokemon_type
82,2023-12-03,49,586.53,82,Magneton,electric
121,2023-12-22,4,0.56,121,Starmie,water
367,2023-12-22,42,1759.8,367,Huntail,water
334,2023-12-14,29,2130.63,334,Altaria,dragon
565,2023-12-07,46,2852.46,565,Carracosta,water
610,2023-12-01,33,192.72,610,Axew,dragon
309,2023-12-28,48,558.24,309,Electrike,electric
151,2023-12-10,41,2437.04,151,Mew,psychic
632,2023-12-26,13,92.3,632,Durant,bug
595,2023-12-02,94,1085.7,595,Joltik,bug
774,2023-12-14,7,290.99,774,Minior,rock
771,2023-12-08,25,2122.25,771,Pyukumuku,water
438,2023-12-25,36,1079.64,438,Bonsly,rock
370,2023-12-14,48,4690.08,370,Luvdisc,water
279,2023-12-20,67,1989.9,279,Pelipper,water
494,2023-12-11,67,2474.31,494,Victini,psychic
151,2023-12-14,84,4084.08,151,Mew,psychic
776,2023-12-08,25,1108.75,776,Turtonator,fire
57,2023-12-08,63,3502.8,57,Primeape,fighting
488,2023-12-18,3,208.11,488,Cresselia,psychic
280,2023-12-31,53,1097.1,280,Ralts,psychic
234,2023-12-09,88,6223.36,234,Stantler,normal
134,2023-12-22,95,7852.7,134,Vaporeon,water
13,2023-12-25,31,339.45,13,Weedle,bug
490,2023-12-11,68,6160.8,490,Manaphy,water
587,2023-12-07,31,911.4,587,Emolga,electric
408,2023-12-21,87,1330.23,408,Cranidos,rock
568,2023-12-28,4,237.88,568,Trubbish,poison
751,2023-12-28,73,1922.82,751,Dewpider,water
748,2023-12-19,68,2226.32,748,Toxapex,poison
682,2023-12-23,6,75.66,682,Spritzee,fairy
585,2023-12-07,20,773.6,585,Deerling,normal
538,2023-12-31,71,4149.95,538,Throh,fighting
363,2023-12-17,48,3327.84,363,Spheal,ice
757,2023-12-03,2,177.42,757,Salandit,poison
36,2023-12-02,26,2159.82,36,Clefable,fairy
370,2023-12-09,70,6398.7,370,Luvdisc,water
750,2023-12-17,31,2874.94,750,Mudsdale,ground
356,2023-12-12,61,4302.33,356,Dusclops,ghost
576,2023-12-04,96,9590.4,576,Gothitelle,psychic
671,2023-12-08,97,520.89,671,Florges,fairy
558,2023-12-15,77,2812.04,558,Crustle,bug
63,2023-12-26,68,5299.92,63,Abra,psychic
171,2023-12-21,87,1860.93,171,Lanturn,water
725,2023-12-30,15,657.0,725,Litten,fire
220,2023-12-14,91,4639.18,220,Swinub,ice
388,2023-12-13,93,5433.99,388,Grotle,grass
505,2023-12-10,46,4142.76,505,Watchog,normal
660,2023-12-03,61,4751.29,660,Diggersby,normal
56,2023-12-22,98,9733.36,56,Mankey,fighting
80,2023-12-21,29,1985.92,80,Slowbro,water
456,2023-12-29,14,652.54,456,Finneon,water
85,2023-12-24,42,394.8,85,Dodrio,normal
707,2023-12-17,27,1212.3,707,Klefki,steel
709,2023-12-18,84,304.92,709,Trevenant,ghost
177,2023-12-05,32,2630.4,177,Natu,psychic
55,2023-12-31,80,5928.0,55,Golduck,water
666,2023-12-16,100,9148.0,666,Vivillon,bug
144,2023-12-03,55,2869.35,144,Articuno,ice
564,2023-12-28,12,505.56,564,Tirtouga,water
573,2023-12-31,44,2999.04,573,Cinccino,normal
540,2023-12-02,82,7342.28,540,Sewaddle,bug
370,2023-12-17,80,5709.6,370,Luvdisc,water
4,2023-12-06,69,797.64,4,Charmander,fire
402,2023-12-26,32,1325.76,402,Kricketune,bug
685,2023-12-22,68,1903.32,685,Slurpuff,fairy
274,2023-12-01,33,3099.03,274,Nuzleaf,grass
411,2023-12-02,52,895.44,411,Bastiodon,rock
343,2023-12-19,72,1323.36,343,Baltoy,ground
641,2023-12-12,99,5686.56,641,Tornadus,flying
661,2023-12-25,73,1989.98,661,Fletchling,normal
243,2023-12-23,75,1167.75,243,Raikou,electric
22,2023-12-20,3,35.61,22,Fearow,normal
761,2023-12-24,92,5459.28,761,Bounsweet,grass
468,2023-12-18,32,1355.2,468,Togekiss,fairy
54,2023-12-23,65,5530.2,54,Psyduck,water
199,2023-12-12,26,553.28,199,Slowking,water
101,2023-12-31,82,2607.6,101,Electrode,electric
724,2023-12-07,34,1760.86,724,Decidueye,grass
134,2023-12-13,57,3769.98,134,Vaporeon,water
593,2023-12-05,100,1189.0,593,Jellicent,water
661,2023-12-09,29,1336.9,661,Fletchling,normal
271,2023-12-22,9,131.49,271,Lombre,water
748,2023-12-09,67,6209.56,748,Toxapex,poison
260,2023-12-12,69,3313.38,260,Swampert,water
502,2023-12-21,83,2959.78,502,Dewott,water
63,2023-12-12,82,6439.46,63,Abra,psychic
92,2023-12-09,30,2302.5,92,Gastly,ghost
421,2023-12-30,51,2126.7,421,Cherrim,grass
517,2023-12-10,83,711.31,517,Munna,psychic
51,2023-12-04,44,3370.84,51,Dugtrio,ground
362,2023-12-12,21,569.1,362,Glalie,ice
233,2023-12-13,59,1159.94,233,Porygon2,normal
9,2023-12-14,53,2671.2,9,Blastoise,water
408,2023-12-05,68,5708.6,408,Cranidos,rock
275,2023-12-10,94,6266.98,275,Shiftry,grass
757,2023-12-10,67,1001.65,757,Salandit,poison
262,2023-12-31,27,957.42,262,Mightyena,dark
349,2023-12-10,48,4326.72,349,Feebas,water
369,2023-12-06,71,5538.71,369,Relicanth,water
389,2023-12-27,40,659.6,389,Torterra,grass
696,2023-12-04,43,4227.33,696,Tyrunt,rock
310,2023-12-21,47,2952.54,310,Manectric,electric
767,2023-12-29,23,1652.78,767,Wimpod,bug
164,2023-12-21,71,2421.1,164,Noctowl,normal
620,2023-12-07,38,1029.42,620,Mienshao,fighting
406,2023-12-09,67,2098.44,406,Budew,grass
262,2023-12-06,76,4908.08,262,Mightyena,dark
789,2023-12-13,14,939.96,789,Cosmog,psychic
669,2023-12-03,8,144.16,669,Flabébé,fairy
94,2023-12-12,34,1838.04,94,Gengar,ghost
185,2023-12-17,1,67.78,185,Sudowoodo,rock
533,2023-12-27,95,7161.1,533,Gurdurr,fighting
626,2023-12-25,18,1555.56,626,Bouffalant,normal
126,2023-12-12,45,4356.45,126,Magmar,fire
171,2023-12-22,69,5909.85,171,Lanturn,water
343,2023-12-27,72,339.12,343,Baltoy,ground
212,2023-12-08,73,157.68,212,Scizor,bug
554,2023-12-29,89,535.78,554,Darumaka,fire
304,2023-12-25,73,6963.47,304,Aron,steel
687,2023-12-19,62,597.06,687,Malamar,dark
145,2023-12-10,29,2435.71,145,Zapdos,electric
631,2023-12-07,79,6326.32,631,Heatmor,fire
167,2023-12-08,94,731.32,167,Spinarak,bug
43,2023-12-27,39,193.05,43,Oddish,grass
642,2023-12-01,12,400.2,642,Thundurus,electric
565,2023-12-28,98,7045.22,565,Carracosta,water
52,2023-12-10,23,106.26,52,Meowth,normal
663,2023-12-23,65,3772.6,663,Talonflame,fire
573,2023-12-06,97,6869.54,573,Cinccino,normal
157,2023-12-26,48,4558.08,157,Typhlosion,fire
519,2023-12-18,81,1547.91,519,Pidove,normal
364,2023-12-20,7,17.29,364,Sealeo,ice
216,2023-12-26,74,5106.0,216,Teddiursa,normal
182,2023-12-06,95,209.95,182,Bellossom,grass
274,2023-12-20,70,6407.8,274,Nuzleaf,grass
205,2023-12-22,72,767.52,205,Forretress,bug
650,2023-12-21,51,3450.66,650,Chespin,grass
242,2023-12-05,48,4492.32,242,Blissey,normal
321,2023-12-09,4,137.56,321,Wailord,water
381,2023-12-15,47,3685.27,381,Latios,dragon
755,2023-12-25,23,1722.7,755,Morelull,grass
691,2023-12-31,45,1631.7,691,Dragalge,poison
77,2023-12-21,55,4555.65,77,Ponyta,fire
323,2023-12-23,8,293.04,323,Camerupt,fire
157,2023-12-23,26,2335.32,157,Typhlosion,fire
492,2023-12-08,6,352.38,492,Shaymin,grass
41,2023-12-06,71,2433.88,41,Zubat,poison
718,2023-12-10,7,382.2,718,Zygarde,dragon
365,2023-12-26,72,6530.4,365,Walrein,ice
186,2023-12-30,77,1792.56,186,Politoed,water
574,2023-12-06,15,78.6,574,Gothita,psychic
50,2023-12-28,1,8.93,50,Diglett,ground
675,2023-12-25,44,934.56,675,Pangoro,fighting
95,2023-12-26,65,4906.85,95,Onix,rock
640,2023-12-09,25,424.0,640,Virizion,grass
370,2023-12-22,100,9273.0,370,Luvdisc,water
523,2023-12-22,26,438.36,523,Zebstrika,electric
451,2023-12-18,91,6826.82,451,Skorupi,poison
557,2023-12-14,37,368.89,557,Dwebble,bug
71,2023-12-16,25,2164.5,71,Victreebel,grass
305,2023-12-23,7,186.13,305,Lairon,steel
522,2023-12-30,61,1775.71,522,Blitzle,electric
672,2023-12-13,70,6811.0,672,Skiddo,grass
113,2023-12-18,47,1990.45,113,Chansey,normal
212,2023-12-16,38,1881.38,212,Scizor,bug
650,2023-12-04,50,3029.0,650,Chespin,grass
339,2023-12-02,49,1133.37,339,Barboach,water
234,2023-12-18,53,3956.98,234,Stantler,normal
668,2023-12-20,11,839.41,668,Pyroar,fire
134,2023-12-05,17,1004.19,134,Vaporeon,water
575,2023-12-29,43,840.65,575,Gothorita,psychic
660,2023-12-24,78,6835.14,660,Diggersby,normal
308,2023-12-04,47,2630.12,308,Medicham,fighting
110,2023-12-18,95,434.15,110,Weezing,poison
668,2023-12-27,97,3393.06,668,Pyroar,fire
166,2023-12-03,12,1136.16,166,Ledian,bug
715,2023-12-19,80,416.8,715,Noivern,flying
240,2023-12-04,69,4700.28,240,Magby,fire
609,2023-12-15,54,3520.8,609,Chandelure,ghost
326,2023-12-23,30,1568.1,326,Grumpig,psychic
653,2023-12-01,93,8974.5,653,Fennekin,fire
626,2023-12-10,28,224.0,626,Bouffalant,normal
177,2023-12-22,75,4065.75,177,Natu,psychic
119,2023-12-16,85,6301.9,119,Seaking,water
324,2023-12-24,38,2399.32,324,Torkoal,fire
703,2023-12-10,70,6453.3,703,Carbink,rock
128,2023-12-27,36,3576.96,128,Tauros,normal
193,2023-12-02,99,197.01,193,Yanma,bug
199,2023-12-03,68,191.08,199,Slowking,water
395,2023-12-20,16,834.08,395,Empoleon,water
781,2023-12-18,10,532.9,781,Dhelmise,ghost
71,2023-12-03,55,3966.6,71,Victreebel,grass
796,2023-12-06,81,7283.52,796,Xurkitree,electric
504,2023-12-04,89,8679.28,504,Patrat,normal
268,2023-12-08,89,3382.89,268,Cascoon,bug
201,2023-12-15,3,106.08,201,Unown,psychic
453,2023-12-14,67,1551.72,453,Croagunk,poison
498,2023-12-02,77,6824.51,498,Tepig,fire
180,2023-12-20,22,63.14,180,Flaaffy,electric
72,2023-12-31,49,768.32,72,Tentacool,water
645,2023-12-31,72,1748.88,645,Landorus,ground
420,2023-12-29,17,472.77,420,Cherubi,grass
196,2023-12-12,35,2244.9,196,Espeon,psychic
293,2023-12-17,60,296.4,293,Whismur,normal
773,2023-12-01,37,1384.17,773,Silvally,normal
605,2023-12-10,97,4180.7,605,Elgyem,psychic
51,2023-12-23,57,3560.22,51,Dugtrio,ground
407,2023-12-23,41,3218.09,407,Roserade,grass
296,2023-12-08,30,425.7,296,Makuhita,fighting
624,2023-12-31,75,1486.5,624,Pawniard,dark
439,2023-12-05,94,7969.32,439,Mime Jr.,psychic
175,2023-12-14,11,205.48,175,Togepi,fairy
274,2023-12-01,62,1543.8,274,Nuzleaf,grass
133,2023-12-17,17,1385.33,133,Eevee,normal
167,2023-12-25,70,5217.1,167,Spinarak,bug
416,2023-12-09,9,18.09,416,Vespiquen,bug
761,2023-12-28,91,2284.1,761,Bounsweet,grass
66,2023-12-17,58,223.3,66,Machop,fighting
47,2023-12-20,19,1175.72,47,Parasect,bug
664,2023-12-02,36,2869.92,664,Scatterbug,bug
733,2023-12-05,23,1003.26,733,Toucannon,normal
157,2023-12-11,86,7634.22,157,Typhlosion,fire
267,2023-12-06,8,571.36,267,Beautifly,bug
78,2023-12-28,81,6358.5,78,Rapidash,fire
72,2023-12-20,39,3794.7,72,Tentacool,water
215,2023-12-27,99,5809.32,215,Sneasel,dark
496,2023-12-22,23,1770.77,496,Servine,grass
787,2023-12-14,38,34.2,787,Tapu Bulu,grass
558,2023-12-30,26,2136.16,558,Crustle,bug
492,2023-12-16,97,1631.54,492,Shaymin,grass
364,2023-12-11,60,5758.8,364,Sealeo,ice
51,2023-12-31,44,2877.6,51,Dugtrio,ground
41,2023-12-07,68,946.56,41,Zubat,poison
711,2023-12-14,29,2759.93,711,Gourgeist,ghost
398,2023-12-31,14,1071.28,398,Staraptor,normal
586,2023-12-06,98,6596.38,586,Sawsbuck,normal
709,2023-12-26,99,2684.88,709,Trevenant,ghost
278,2023-12-22,30,288.3,278,Wingull,water
783,2023-12-24,33,1031.91,783,Hakamo-o,dragon
231,2023-12-07,29,1343.28,231,Phanpy,ground
605,2023-12-15,70,2127.3,605,Elgyem,psychic
351,2023-12-08,24,515.52,351,Castform,normal
550,2023-12-10,57,1817.16,550,Basculin,water
618,2023-12-29,34,248.2,618,Stunfisk,ground
308,2023-12-04,54,715.5,308,Medicham,fighting
94,2023-12-04,50,1213.0,94,Gengar,ghost
302,2023-12-20,71,4250.77,302,Sableye,dark
762,2023-12-15,80,1947.2,762,Steenee,grass
705,2023-12-07,57,3944.4,705,Sliggoo,dragon
372,2023-12-04,94,5239.56,372,Shelgon,dragon
49,2023-12-06,96,4623.36,49,Venomoth,bug
261,2023-12-19,42,2754.78,261,Poochyena,dark
188,2023-12-24,50,4549.5,188,Skiploom,grass
210,2023-12-06,88,7838.16,210,Granbull,fairy
265,2023-12-24,2,82.48,265,Wurmple,bug
512,2023-12-16,87,6302.28,512,Simisage,grass
276,2023-12-24,35,1577.1,276,Taillow,normal
170,2023-12-18,2,7.82,170,Chinchou,water
309,2023-12-10,33,2798.73,309,Electrike,electric
308,2023-12-02,0,0.0,308,Medicham,fighting
393,2023-12-13,92,7555.96,393,Piplup,water
184,2023-12-01,69,5384.07,184,Azumarill,water
635,2023-12-31,97,2860.53,635,Hydreigon,dark
281,2023-12-07,92,7089.52,281,Kirlia,psychic
589,2023-12-02,29,75.69,589,Escavalier,bug
171,2023-12-16,48,3283.68,171,Lanturn,water
497,2023-12-15,48,2285.28,497,Serperior,grass
654,2023-12-05,1,64.28,654,Braixen,fire
84,2023-12-10,79,5086.02,84,Doduo,normal
326,2023-12-29,33,908.82,326,Grumpig,psychic
793,2023-12-06,17,307.36,793,Nihilego,rock
627,2023-12-15,22,1801.8,627,Rufflet,normal
295,2023-12-27,90,811.8,295,Exploud,normal
403,2023-12-15,55,3592.6,403,Shinx,electric
106,2023-12-07,36,2164.68,106,Hitmonlee,fighting
388,2023-12-26,21,300.93,388,Grotle,grass
786,2023-12-03,17,622.54,786,Tapu Lele,psychic
305,2023-12-23,77,3211.67,305,Lairon,steel
791,2023-12-22,33,2998.38,791,Solgaleo,psychic
311,2023-12-28,64,5217.28,311,Plusle,electric
372,2023-12-15,53,2303.91,372,Shelgon,dragon
624,2023-12-08,82,1631.8,624,Pawniard,dark
776,2023-12-11,44,1157.2,776,Turtonator,fire
466,2023-12-19,61,2196.61,466,Electivire,electric
281,2023-12-14,16,1012.48,281,Kirlia,psychic
10,2023-12-18,13,867.23,10,Caterpie,bug
261,2023-12-07,41,1566.2,261,Poochyena,dark
138,2023-12-28,3,274.14,138,Omanyte,rock
593,2023-12-13,25,1891.75,593,Jellicent,water
631,2023-12-21,15,609.75,631,Heatmor,fire
435,2023-12-02,16,20.0,435,Skuntank,poison
151,2023-12-22,76,3292.32,151,Mew,psychic
402,2023-12-09,23,1871.05,402,Kricketune,bug
176,2023-12-14,50,3592.0,176,Togetic,fairy
45,2023-12-02,95,653.6,45,Vileplume,grass
696,2023-12-28,58,4251.4,696,Tyrunt,rock
555,2023-12-29,68,3814.12,555,Darmanitan,fire
662,2023-12-07,4,260.24,662,Fletchinder,fire
408,2023-12-17,69,500.25,408,Cranidos,rock
27,2023-12-08,45,4057.65,27,Sandshrew,ground
759,2023-12-24,13,846.56,759,Stufful,normal
628,2023-12-10,19,221.54,628,Braviary,normal
123,2023-12-12,2,27.06,123,Scyther,bug
524,2023-12-07,31,1573.56,524,Roggenrola,rock
396,2023-12-26,99,5615.28,396,Starly,normal
751,2023-12-13,12,407.88,751,Dewpider,water
128,2023-12-17,58,3629.06,128,Tauros,normal
187,2023-12-01,82,3276.72,187,Hoppip,grass
308,2023-12-01,56,978.88,308,Medicham,fighting
102,2023-12-02,83,5014.03,102,Exeggcute,grass
144,2023-12-27,44,1831.72,144,Articuno,ice
619,2023-12-16,48,3017.28,619,Mienfoo,fighting
269,2023-12-29,94,1810.44,269,Dustox,bug
699,2023-12-31,6,575.7,699,Aurorus,rock
230,2023-12-17,50,4431.5,230,Kingdra,water
184,2023-12-06,97,3828.59,184,Azumarill,water
424,2023-12-12,83,4455.44,424,Ambipom,normal
657,2023-12-14,76,636.88,657,Frogadier,water
695,2023-12-31,97,4522.14,695,Heliolisk,electric
706,2023-12-01,25,2392.75,706,Goodra,dragon
462,2023-12-28,42,3625.86,462,Magnezone,electric
379,2023-12-29,60,5852.4,379,Registeel,steel
701,2023-12-16,11,943.36,701,Hawlucha,fighting
442,2023-12-12,81,6166.53,442,Spiritomb,ghost
412,2023-12-14,75,6261.75,412,Burmy,bug
56,2023-12-30,68,5538.6,56,Mankey,fighting
528,2023-12-08,80,4361.6,528,Swoobat,psychic
51,2023-12-22,36,734.04,51,Dugtrio,ground
582,2023-12-02,82,3852.36,582,Vanillite,ice
281,2023-12-14,56,3260.88,281,Kirlia,psychic
176,2023-12-04,15,943.5,176,Togetic,fairy
390,2023-12-20,11,1021.68,390,Chimchar,fire
187,2023-12-16,73,906.66,187,Hoppip,grass
448,2023-12-26,42,1798.86,448,Lucario,fighting
673,2023-12-22,26,1909.18,673,Gogoat,grass
249,2023-12-16,99,3139.29,249,Lugia,psychic
583,2023-12-31,7,603.26,583,Vanillish,ice
514,2023-12-16,56,2728.32,514,Simisear,fire
340,2023-12-10,79,5360.15,340,Whiscash,water
113,2023-12-27,80,7085.6,113,Chansey,normal
565,2023-12-20,91,960.96,565,Carracosta,water
281,2023-12-22,19,1031.13,281,Kirlia,psychic
90,2023-12-26,51,43.35,90,Shellder,water
563,2023-12-31,38,1728.24,563,Cofagrigus,ghost
573,2023-12-26,34,3299.02,573,Cinccino,normal
110,2023-12-11,27,513.54,110,Weezing,poison
403,2023-12-13,45,3161.25,403,Shinx,electric
84,2023-12-18,45,2781.0,84,Doduo,normal
535,2023-12-02,35,1129.45,535,Tympole,water
62,2023-12-14,23,1673.71,62,Poliwrath,water
302,2023-12-20,62,2773.26,302,Sableye,dark
289,2023-12-15,68,5824.2,289,Slaking,normal
231,2023-12-06,82,3011.86,231,Phanpy,ground
268,2023-12-13,44,3226.08,268,Cascoon,bug
444,2023-12-26,72,5888.88,444,Gabite,dragon
240,2023-12-29,54,1747.44,240,Magby,fire
608,2023-12-16,36,1351.08,608,Lampent,ghost
501,2023-12-06,84,527.52,501,Oshawott,water
131,2023-12-05,41,3406.28,131,Lapras,water
22,2023-12-24,73,4590.97,22,Fearow,normal
480,2023-12-30,38,2363.98,480,Uxie,psychic
226,2023-12-06,53,1872.49,226,Mantine,water
502,2023-12-05,91,3377.01,502,Dewott,water
337,2023-12-21,53,1669.5,337,Lunatone,rock
605,2023-12-14,18,530.46,605,Elgyem,psychic
233,2023-12-25,93,907.68,233,Porygon2,normal
616,2023-12-10,76,847.4,616,Shelmet,bug
779,2023-12-12,57,4556.58,779,Bruxish,water
191,2023-12-16,72,3224.16,191,Sunkern,grass
725,2023-12-28,61,2804.78,725,Litten,fire
250,2023-12-26,66,602.58,250,Ho-Oh,fire
251,2023-12-24,0,0.0,251,Celebi,psychic
648,2023-12-18,96,2810.88,648,Meloetta,normal
609,2023-12-27,23,1400.01,609,Chandelure,ghost
138,2023-12-27,44,2547.16,138,Omanyte,rock
331,2023-12-06,52,60.32,331,Cacnea,grass
755,2023-12-24,100,7825.0,755,Morelull,grass
83,2023-12-19,85,2660.5,83,Farfetch'd,normal
666,2023-12-29,58,2097.28,666,Vivillon,bug
240,2023-12-31,19,960.26,240,Magby,fire
539,2023-12-30,7,252.49,539,Sawk,fighting
442,2023-12-03,90,495.9,442,Spiritomb,ghost
502,2023-12-27,29,2677.86,502,Dewott,water
597,2023-12-30,90,3726.9,597,Ferroseed,grass
735,2023-12-06,65,2962.7,735,Gumshoos,normal
431,2023-12-31,91,7380.1,431,Glameow,normal
548,2023-12-10,27,2217.51,548,Petilil,grass
597,2023-12-31,1,26.76,597,Ferroseed,grass
667,2023-12-16,25,218.0,667,Litleo,fire
537,2023-12-26,26,2583.88,537,Seismitoad,water
135,2023-12-02,36,1504.08,135,Jolteon,electric
303,2023-12-30,64,89.6,303,Mawile,steel
737,2023-12-09,96,5397.12,737,Charjabug,bug
706,2023-12-21,26,2150.98,706,Goodra,dragon
112,2023-12-21,60,652.8,112,Rhydon,ground
671,2023-12-04,68,5508.68,671,Florges,fairy
575,2023-12-02,9,661.68,575,Gothorita,psychic
563,2023-12-07,14,1161.44,563,Cofagrigus,ghost
267,2023-12-31,100,8743.0,267,Beautifly,bug
660,2023-12-31,19,847.02,660,Diggersby,normal
216,2023-12-03,45,3274.2,216,Teddiursa,normal
623,2023-12-07,44,3039.96,623,Golurk,ground
644,2023-12-11,35,120.05,644,Zekrom,dragon
200,2023-12-04,75,7207.5,200,Misdreavus,ghost
522,2023-12-17,100,6934.0,522,Blitzle,electric
53,2023-12-12,78,390.0,53,Persian,normal
297,2023-12-21,41,3411.2,297,Hariyama,fighting
502,2023-12-27,53,999.58,502,Dewott,water
306,2023-12-21,30,983.1,306,Aggron,steel
533,2023-12-03,51,533.97,533,Gurdurr,fighting
106,2023-12-29,47,2682.76,106,Hitmonlee,fighting
771,2023-12-29,14,35.28,771,Pyukumuku,water
518,2023-12-30,2,136.54,518,Musharna,psychic
599,2023-12-09,69,4059.27,599,Klink,steel
456,2023-12-20,75,3383.25,456,Finneon,water
368,2023-12-21,22,1699.28,368,Gorebyss,water
392,2023-12-30,53,1136.85,392,Infernape,fire
241,2023-12-02,16,575.52,241,Miltank,normal
109,2023-12-23,58,4335.5,109,Koffing,poison
253,2023-12-03,98,8379.98,253,Grovyle,grass
66,2023-12-11,87,8348.52,66,Machop,fighting
107,2023-12-07,67,2398.6,107,Hitmonchan,fighting
776,2023-12-28,65,547.3,776,Turtonator,fire
512,2023-12-29,58,457.04,512,Simisage,grass
42,2023-12-02,21,1650.18,42,Golbat,poison
142,2023-12-03,44,179.96,142,Aerodactyl,rock
504,2023-12-21,89,6695.47,504,Patrat,normal
373,2023-12-22,64,4890.88,373,Salamence,dragon
606,2023-12-14,91,3713.71,606,Beheeyem,psychic
169,2023-12-24,9,341.46,169,Crobat,poison
316,2023-12-03,75,6301.5,316,Gulpin,poison
799,2023-12-15,27,257.04,799,Guzzlord,dark
11,2023-12-25,73,7098.52,11,Metapod,bug
656,2023-12-03,60,1689.0,656,Froakie,water
300,2023-12-28,94,5518.74,300,Skitty,normal
398,2023-12-14,77,3673.67,398,Staraptor,normal
245,2023-12-01,83,1728.89,245,Suicune,water
350,2023-12-25,10,595.8,350,Milotic,water
137,2023-12-08,87,1701.72,137,Porygon,normal
232,2023-12-05,22,1717.32,232,Donphan,ground
218,2023-12-24,40,2457.6,218,Slugma,fire
559,2023-12-01,62,3.1,559,Scraggy,dark
393,2023-12-22,84,4861.08,393,Piplup,water
49,2023-12-11,48,2943.84,49,Venomoth,bug
778,2023-12-26,27,852.39,778,Mimikyu,ghost
70,2023-12-15,30,2118.6,70,Weepinbell,grass
83,2023-12-11,14,798.0,83,Farfetch'd,normal
180,2023-12-12,49,1748.81,180,Flaaffy,electric
258,2023-12-03,92,5648.8,258,Mudkip,water
388,2023-12-25,15,840.15,388,Grotle,grass
192,2023-12-25,58,1296.88,192,Sunflora,grass
105,2023-12-28,4,389.24,105,Marowak,ground
340,2023-12-16,87,8079.69,340,Whiscash,water
76,2023-12-19,35,3100.3,76,Golem,rock
627,2023-12-09,25,1040.0,627,Rufflet,normal
725,2023-12-13,33,3033.03,725,Litten,fire
522,2023-12-25,77,7171.78,522,Blitzle,electric
246,2023-12-31,50,1809.0,246,Larvitar,rock
408,2023-12-01,59,5229.76,408,Cranidos,rock
588,2023-12-21,98,4297.3,588,Karrablast,bug
595,2023-12-24,64,4931.2,595,Joltik,bug
558,2023-12-13,12,89.16,558,Crustle,bug
593,2023-12-27,98,2968.42,593,Jellicent,water
781,2023-12-08,30,680.1,781,Dhelmise,ghost
560,2023-12-28,19,1550.02,560,Scrafty,dark
142,2023-12-03,86,4325.8,142,Aerodactyl,rock
270,2023-12-15,56,5273.52,270,Lotad,water
714,2023-12-14,9,426.78,714,Noibat,flying
460,2023-12-03,48,3308.64,460,Abomasnow,grass
393,2023-12-29,31,1650.75,393,Piplup,water
271,2023-12-18,80,7641.6,271,Lombre,water
58,2023-12-13,16,677.92,58,Growlithe,fire
773,2023-12-22,53,901.53,773,Silvally,normal
98,2023-12-29,33,2049.3,98,Krabby,water
31,2023-12-14,90,4946.4,31,Nidoqueen,poison
261,2023-12-15,17,652.97,261,Poochyena,dark
541,2023-12-30,68,3561.16,541,Swadloon,bug
441,2023-12-19,85,7946.65,441,Chatot,normal
308,2023-12-08,35,221.2,308,Medicham,fighting
685,2023-12-08,85,3687.3,685,Slurpuff,fairy
120,2023-12-01,52,1724.32,120,Staryu,water
135,2023-12-06,9,469.8,135,Jolteon,electric
105,2023-12-31,30,1250.4,105,Marowak,ground
122,2023-12-26,20,839.4,122,Mr. Mime,psychic
71,2023-12-21,37,1875.53,71,Victreebel,grass
463,2023-12-31,24,1258.8,463,Lickilicky,normal
749,2023-12-19,33,892.98,749,Mudbray,ground
198,2023-12-24,65,3495.7,198,Murkrow,dark
135,2023-12-07,60,2415.0,135,Jolteon,electric
165,2023-12-16,77,4516.05,165,Ledyba,bug
283,2023-12-08,27,796.5,283,Surskit,bug
773,2023-12-26,91,6840.47,773,Silvally,normal
757,2023-12-25,95,3496.0,757,Salandit,poison
202,2023-12-16,23,209.07,202,Wobbuffet,psychic
1,2023-12-23,76,624.72,1,Bulbasaur,grass
214,2023-12-03,96,7159.68,214,Heracross,bug
192,2023-12-24,77,6226.99,192,Sunflora,grass
290,2023-12-28,47,3985.13,290,Nincada,bug
660,2023-12-25,20,1937.0,660,Diggersby,normal
240,2023-12-29,35,3213.7,240,Magby,fire
678,2023-12-23,3,243.24,678,Meowstic,psychic
492,2023-12-23,42,2346.12,492,Shaymin,grass
249,2023-12-29,66,5985.54,249,Lugia,psychic
275,2023-12-18,58,4355.8,275,Shiftry,grass
374,2023-12-08,28,1612.52,374,Beldum,steel
250,2023-12-24,66,6567.66,250,Ho-Oh,fire
243,2023-12-02,11,215.38,243,Raikou,electric
21,2023-12-07,88,4794.24,21,Spearow,normal
244,2023-12-08,29,1290.5,244,Entei,fire
637,2023-12-03,81,218.7,637,Volcarona,bug
553,2023-12-29,38,2835.94,553,Krookodile,ground
437,2023-12-31,31,1456.38,437,Bronzong,steel
442,2023-12-02,91,8206.38,442,Spiritomb,ghost
555,2023-12-15,56,3060.4,555,Darmanitan,fire
625,2023-12-05,97,4168.09,625,Bisharp,dark
607,2023-12-10,51,151.47,607,Litwick,ghost
407,2023-12-29,23,612.72,407,Roserade,grass
552,2023-12-05,65,3954.6,552,Krokorok,ground
58,2023-12-11,59,5353.66,58,Growlithe,fire
711,2023-12-12,49,1988.42,711,Gourgeist,ghost
118,2023-12-26,49,3831.31,118,Goldeen,water
727,2023-12-06,62,2822.86,727,Incineroar,fire
632,2023-12-02,28,1522.64,632,Durant,bug
199,2023-12-15,18,463.86,199,Slowking,water
326,2023-12-20,40,628.4,326,Grumpig,psychic
